cod_modelo_color,cod_color_code,des_color_specification_esp,des_agrup_color_eng,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,des_filename,cod_outfit,image_embedding
53000586-TC,TC,TEJANO CLARO,BLUE,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2019_53000586_TC.jpg,"[1242, 685, 572, 1051, 2018, 2019, 2460, 2502, 1181, 1804, 2009, 2827, 2828, 642, 775, 1069, 2083, 514, 904, 1236, 1823, 2243, 1314, 1661, 7259, 7126, 2257, 188, 3744, 2074, 1220, 1212, 1221, 876, 739, 2479, 2419, 887, 2002, 1569, 2541]",[0.08749703 1.8442199  0.         ... 0.25021756 0.11579411 1.103562  ]
53090590-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Bottoms,Skirts and shorts,Skirts,Skirt,datathon/images/2019_53090590_02.jpg,"[2387, 1982]",[0.00528829 0.437648   0.00941257 ... 0.34344286 0.02570153 1.1730491 ]
51020622-08,08,BEIGE,WHITE,Female,Adult,SHE,K-CIRCULAR,Tops,Tops,Tops,Top,datathon/images/2019_51020622_08.jpg,[92],[0.         3.0632353  0.12410463 ... 1.1192937  0.04370843 0.12269433]
51000637-87,87,CORAL,PINK,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_51000637_87.jpg,[11],[0.03946308 2.7670522  0.12457388 ... 2.120963   0.30003297 0.5246456 ]
51030704-05,05,CRUDO,WHITE,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_51030704_05.jpg,"[1717, 2470, 152, 1558]",[0.         0.2582668  0.07166933 ... 0.7856024  0.44823316 0.7050814 ]
53030720-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_53030720_OR.jpg,[2523],[0.22894917 0.1396778  0.2361701  ... 0.45303595 0.7278622  0.2014872 ]
53083027-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Blouse,datathon/images/2019_53083027_02.jpg,[2269],[0.68387824 1.3213719  0.47541472 ... 1.7243179  0.00980056 0.5245419 ]
53090758-56,56,NAVY,BLUE,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_53090758_56.jpg,[2422],[0.33174658 0.85059094 0.01237606 ... 0.3229415  0.27775547 0.30093753]
53020807-PL,PL,PLATA,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_53020807_PL.jpg,"[5329, 4656, 1445, 7187]",[0.01247714 0.5043562  0.0459921  ... 1.1921813  2.3114645  0.08978197]
53073709-72,72,BERMELLON,RED,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Blazers,Blazer,datathon/images/2019_53073709_72.jpg,"[67, 2073, 886]",[0.19530235 1.9474247  0.06253729 ... 1.4563104  0.05507039 0.89173883]
51050885-37,37,KHAKI,BROWN,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2019_51050885_37.jpg,[275],[0.86786634 1.281179   0.8739911  ... 0.7111872  0.28892037 0.5236572 ]
53080906-41,41,MENTA,GREEN,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Jackets,Jacket,datathon/images/2019_53080906_41.jpg,"[1609, 2240, 637, 2219, 2030]",[0.10139806 2.5122375  1.0520965  ... 1.2726847  0.00444583 0.6371734 ]
53003736-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2019_53003736_99.jpg,[698],[0.115164   2.5025198  0.00704155 ... 0.22226416 0.11774928 1.1403267 ]
51031014-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_51031014_99.jpg,[161],[0.08726627 4.7602687  0.22112355 ... 0.99514824 0.0598528  1.9662868 ]
53043753-09,09,CAMEL,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Gloves,datathon/images/2019_53043753_09.jpg,"[714, 880, 1459, 1460, 713]",[0.0311145  0.9614771  0.05340917 ... 0.41471356 0.29552606 0.78377515]
53073755-79,79,CALDERO,RED,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2019_53073755_79.jpg,"[1357, 1258, 1591, 1232, 524, 79]",[0.16015033 2.6202717  0.19108893 ... 0.8780027  0.40897703 0.6789771 ]
53003769-20,20,NARANJA,ORANGE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_53003769_20.jpg,[719],[0.36665002 0.1302376  0.02510532 ... 1.1175078  2.0197172  0.20155635]
53055744-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_53055744_99.jpg,[1719],[0.01409933 2.9702194  0.15226041 ... 0.28287357 0.21068734 0.59370387]
51005758-30,30,MARRON,BROWN,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2019_51005758_30.jpg,"[53, 196]",[0.0197166  1.0596508  0.1290131  ... 0.31073722 0.20927677 0.4985696 ]
51083782-81,81,ROSA PASTEL,PINK,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2019_51083782_81.jpg,[467],[0.24908128 1.3993068  0.09305251 ... 0.22725958 0.6150963  0.18841214]
53010605-09,09,CAMEL,WHITE,Female,Adult,SHE,P-PLANA,Outerwear,Coats and Parkas,Coats,Coat,datathon/images/2019_53010605_09.jpg,[806],[0.8511598  2.7346504  0.01338257 ... 0.19677101 0.05925116 2.4713464 ]
57005941-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2019_57005941_OR.jpg,[3068],[0.1694992  0.04793864 1.3346132  ... 0.70881003 0.839048   0.21692628]
57017881-37,37,KHAKI,BROWN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Belts and Ties,Belt,datathon/images/2019_57017881_37.jpg,"[3296, 4195, 3867]",[0.05236656 0.16869307 0.04158819 ... 0.22783221 0.17282213 0.13822113]
57015948-05,05,CRUDO,WHITE,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_57015948_05.jpg,[3760],[0.18988003 1.1010915  0.18990226 ... 0.8414381  0.19812317 0.7930057 ]
57026713-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_57026713_99.jpg,[4274],[0.01235876 2.0839581  0.07371411 ... 0.5070715  0.5468267  0.49474582]
47010150-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_47010150_99.jpg,"[3399, 6719]",[0.17146121 1.261815   0.01989181 ... 0.00788412 0.26335412 1.1176475 ]
47055839-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,"Accesories, Swim and Intimate",Swim and intimate,Swimwear,Bikini pantie,datathon/images/2023_47055839_99.jpg,[4896],[0.         2.6309633  0.0432077  ... 0.21345258 0.05930469 0.11124914]
47075849-32,32,CHOCOLATE,BROWN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2023_47075849_32.jpg,"[2581, 2772, 3433, 3569, 4031, 4045, 4490, 4582, 4902, 4964, 4980, 5130, 5537, 5684, 5706, 5715, 5745, 5775, 6256]",[0.19831577 0.06036466 0.36802486 ... 0.05348736 0.12086305 0.37533292]
57010612-40,40,VERDE PASTEL,GREEN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Glasses,Sunglasses,datathon/images/2023_57010612_40.jpg,"[2754, 3483]",[0.27481472 0.13291508 0.3218852  ... 0.44642642 0.1161406  0.39151412]
57040076-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2023_57040076_99.jpg,"[3579, 5149, 5252, 6222, 2587, 2588, 3958, 4877, 4905, 5144, 7384, 4719, 5826, 5834, 5836, 5837, 7100, 7444, 7520, 7539, 7795]",[0.02430559 0.05126808 0.6309705  ... 0.07156146 0.2956475  0.40065098]
57040078-88,88,FUCSIA,PINK,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Earrings,datathon/images/2023_57040078_88.jpg,[4907],[0.0262534  0.         0.         ... 0.6213145  0.2945367  0.05649197]
57030134-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Case,datathon/images/2023_57030134_99.jpg,"[2596, 4438, 4920]",[0.34292555 0.08520208 0.02031301 ... 0.12568606 0.23536487 0.5737037 ]
57040722-36,36,OLIVA,BROWN,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57040722_36.jpg,[5092],"[4.0360466e-02 3.9688222e+00 1.6412945e-01 ... 3.0590731e-05 1.4324534e-01
 6.7269504e-01]"
47075968-08,08,BEIGE,WHITE,Female,Adult,SHE,K-CIRCULAR,Tops,Tops,Tops,Top,datathon/images/2023_47075968_08.jpg,"[4045, 4902]",[0.00612681 2.2403026  0.00427642 ... 0.04792731 0.0818916  0.3080636 ]
57050311-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,datathon/images/2023_57050311_99.jpg,[5721],[0.03933427 0.9233418  0.10386761 ... 0.00940711 0.5411011  0.97225624]
57040813-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Outerwear,Coats and Parkas,Outer Vest,Outer vest,datathon/images/2023_57040813_99.jpg,"[5109, 5111]",[0.17672227 2.858019   0.16645804 ... 0.2534387  0.29124892 1.2219094 ]
57095137-05,05,CRUDO,WHITE,Female,Adult,SHE,P-PLANA,Tops,Tops,Tops,Top,datathon/images/2023_57095137_05.jpg,[7555],[0.0700579  1.669716   0.18778934 ... 0.7546763  0.03766113 0.35927594]
57014400-TN,TN,TEJANO NEGRO,GREY,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2023_57014400_TN.jpg,[3653],[0.38534215 0.80835897 0.05763957 ... 0.1336092  0.38664925 0.59803015]
57044407-09,09,CAMEL,WHITE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,datathon/images/2023_57044407_09.jpg,"[5838, 5239, 6674, 6247]",[0.02985807 2.3900259  0.         ... 0.06501486 0.11053917 0.46498385]
57003819-TM,TM,TEJANO MEDIO,BLUE,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2023_57003819_TM.jpg,[2853],"[3.9945796e-01 2.3964326e+00 1.2297712e-03 ... 0.0000000e+00 1.4397487e-01
 1.0943420e+00]"
57014771-05,05,CRUDO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Scarf,datathon/images/2023_57014771_05.jpg,[3680],[0.         0.08515427 0.02588916 ... 0.7475878  1.11971    0.65158916]
57050489-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,Tops,Tops,Tops,Top,datathon/images/2023_57050489_99.jpg,[5778],[0.         1.1762463  0.20049752 ... 0.         0.07619597 0.22700979]
57096713-PL,PL,PLATA,GREY,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57096713_PL.jpg,[7684],[0.03502502 2.843309   0.02589158 ... 0.44791946 0.01293867 2.261569  ]
57014403-84,84,CHICLE,PINK,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2023_57014403_84.jpg,[3655],[0.00593099 0.3830385  0.13429666 ... 1.2859762  0.1436482  0.6826894 ]
57065140-32,32,CHOCOLATE,BROWN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Footwear,Ankle Boots,datathon/images/2023_57065140_32.jpg,[6347],[0.         0.74607986 0.23417029 ... 0.1135092  0.0540357  0.06991943]
57056715-37,37,KHAKI,BROWN,Female,Adult,SHE,J-JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2023_57056715_37.jpg,[6044],[0.5117915  3.1646476  0.6029411  ... 1.0370828  0.08931828 1.3581425 ]
57005802-05,05,CRUDO,WHITE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57005802_05.jpg,"[7063, 5839, 6194, 3564, 3672, 4154, 5232, 2998, 4141, 2671, 5044, 3327, 3694, 4068, 4813, 5336, 5805, 6728, 6939, 7033, 7538, 7715]",[0.07085652 2.2434244  0.09908412 ... 1.0654546  0.19564551 0.8471392 ]
57015992-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,Outerwear,Coats and Parkas,Coats,Coat,datathon/images/2023_57015992_99.jpg,[3788],[0.09469832 4.3913517  0.4124028  ... 0.         0.5126179  1.4261256 ]
57026007-OR,OR,ORO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Necklace,datathon/images/2023_57026007_OR.jpg,"[6691, 5881, 4107, 3603, 4612, 5193, 5194, 6254, 7454, 7457, 4546, 5188, 3661, 4110, 4111, 4126, 5205, 5847, 6338, 6690, 4109, 4248, 6261, 5851, 4127, 4626, 7043]",[0.07179718 0.12261213 0.         ... 0.48945495 0.06206821 0.00251293]
57055804-52,52,AZUL,BLUE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Cosmetic bag,datathon/images/2023_57055804_52.jpg,[5965],[0.70155865 0.48558635 0.08966864 ... 0.08545731 0.11100423 0.9327741 ]
57033821-02,02,OFFWHITE,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2023_57033821_02.jpg,"[4547, 4549]",[0.05316611 1.1099206  0.3842797  ... 1.508075   0.19672541 0.47446766]
57039089-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57039089_99.jpg,[4836],[0.4783683  3.2560272  0.02852368 ... 0.14107881 0.04816708 0.22563453]
57049089-56,56,NAVY,BLUE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,datathon/images/2023_57049089_56.jpg,"[5484, 7357]",[0.12110967 2.8841567  0.23257875 ... 0.2501965  0.09982626 0.26428083]
57047748-76,76,GRANATE,RED,Female,Adult,SHE,P-PLANA,Outerwear,Jackets and Blazers,Jackets,Jacket,datathon/images/2023_57047748_76.jpg,"[5438, 7304, 7305]",[0.11398596 0.29240087 0.21437694 ... 0.07775659 0.12188644 0.11913263]
57077761-92,92,GRIS,GREY,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_57077761_92.jpg,"[6925, 4778, 4335, 4849]",[0.3128072  0.8516468  0.06290999 ... 0.20961124 0.16255218 1.7939351 ]
57039119-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57039119_99.jpg,[4851],"[1.0985265e-03 3.4212303e+00 2.0583057e-01 ... 3.3782572e-01 5.0857719e-02
 5.2243572e-01]"
43057761-05,05,CRUDO,WHITE,Female,Adult,SHE,K-CIRCULAR,Tops,Tops,Tops,Top,datathon/images/2019_43057761_05.jpg,"[296, 347, 1380]",[0.04287468 2.1919737  0.25707838 ... 1.8351586  0.08913025 0.6455173 ]
53080510-92,92,GRIS,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2019_53080510_92.jpg,"[2160, 967, 875, 2935, 1010]",[0.1857083  0.1864706  0.24323381 ... 0.3373234  0.19119664 0.67336446]
53033026-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_53033026_99.jpg,"[1269, 2244]",[0.18219775 1.6778798  0.0065119  ... 0.8711468  0.11363456 0.09002897]
53000586-TM,TM,TEJANO MEDIO,BLUE,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2019_53000586_TM.jpg,"[1476, 2889, 310, 1448, 1641, 492, 1813, 574]",[0.18640117 1.235032   0.         ... 0.21117954 0.00326391 0.53953224]
53055738-06,06,PIEDRA,WHITE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2019_53055738_06.jpg,[1715],[0.04301328 1.6269169  0.01259022 ... 0.4992896  0.1443565  0.4402835 ]
53013793-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2019_53013793_99.jpg,"[181, 2276, 2299, 69, 238, 679, 7322, 468, 556, 1095, 3747, 1496, 2539, 1847, 1848, 2511, 4599, 121, 894]",[0.23829359 0.00255306 0.02682972 ... 0.19821674 0.18655048 0.19788998]
53003756-79,79,CALDERO,RED,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Glasses,Glasses,datathon/images/2019_53003756_79.jpg,"[585, 712]",[0.13042867 0.0140046  0.03320129 ... 0.74434495 0.72499484 0.08868878]
57019206-05,05,CRUDO,WHITE,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2019_57019206_05.jpg,[3936],"[0.0000000e+00 2.3899429e+00 5.4275582e-04 ... 5.6622154e-01 1.4961825e-01
 7.1285588e-01]"
57056305-31,31,TABACO,BROWN,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2019_57056305_31.jpg,[6032],"[2.9537259e-03 4.6808538e+00 3.4669724e-01 ... 7.0651388e-01 3.2142144e-01
 1.4399781e+00]"
57027698-43,43,VERDE,GREEN,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2019_57027698_43.jpg,[4292],[0.45555192 3.3702726  0.25943705 ... 0.30529615 0.06354404 2.6488142 ]
67071502-TM,TM,TEJANO MEDIO,BLUE,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2020_67071502_TM.jpg,"[4834, 6602]",[0.17307647 1.7170806  0.04673668 ... 0.30324182 0.09942861 0.8750212 ]
47065145-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Glasses,Sunglasses,datathon/images/2023_47065145_99.jpg,[6201],[0.50342125 0.01805155 0.16070141 ... 0.43026325 0.1241299  0.556476  ]
57040049-68,68,MALVA,PURPLE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,datathon/images/2023_57040049_68.jpg,"[2635, 4896, 2624, 3982, 5597, 6199]",[0.22498809 0.10035188 0.49209508 ... 0.73571306 0.13223444 0.09533074]
57010207-52,52,AZUL,BLUE,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2023_57010207_52.jpg,[3408],[0.3733331  3.6288428  0.29379547 ... 0.00545117 0.48133084 0.641362  ]
47067882-08,08,BEIGE,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2023_47067882_08.jpg,[3526],[0.         2.8005955  0.21455388 ... 0.         0.14481498 0.6887355 ]
57000351-08,08,BEIGE,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Bags,Handbag,datathon/images/2023_57000351_08.jpg,"[4463, 5778, 2664, 2692, 3471, 5648, 5733, 4470, 2700, 4016]","[2.9634076e-04 1.9197218e-02 6.6537992e-03 ... 1.3278428e-01 7.7350311e-02
 4.5460531e-01]"
57000422-52,52,AZUL,BLUE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Jewellery,Hairclip,datathon/images/2023_57000422_52.jpg,"[2692, 2662, 5060]",[0.03640476 0.05151794 0.5190397  ... 0.84397197 0.5896534  0.00592624]
57085785-94,94,GRIS MEDIO VIGORE,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Swim and intimate,Intimate,Socks,datathon/images/2023_57085785_94.jpg,"[3047, 7233]",[0.04531489 0.71840614 0.10380233 ... 0.31726477 0.04800834 0.12151131]
57025960-TS,TS,TEJANO SOFT,BLUE,Female,Adult,SHE,J-JEANS,Bottoms,Jeans,Jeans,Jeans,datathon/images/2023_57025960_TS.jpg,[4227],[0.19786467 1.0120927  0.02395506 ... 0.         0.24164122 0.13967021]
57054406-99,99,NEGRO,GREY,Female,Adult,SHE,O-POLIPIEL,Bottoms,Skirts and shorts,Skirts,Skirt,datathon/images/2023_57054406_99.jpg,"[5282, 3409, 3038, 3691, 5886, 3230, 7658, 6261, 5851, 5866]",[0.         0.6145602  0.10885143 ... 0.5929928  0.08730222 0.03867754]
57095786-30,30,MARRON,BROWN,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Swim and intimate,Intimate,Socks,datathon/images/2023_57095786_30.jpg,[7569],[0.00985254 0.37030962 0.02883332 ... 0.14822577 0.01960507 0.00618539]
57095787-98,98,VISON,GREY,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Shirt,datathon/images/2023_57095787_98.jpg,[7572],[0.11170245 1.9182252  0.03760971 ... 0.37116483 0.06545427 0.99977946]
57031169-01,01,BLANCO,WHITE,Female,Adult,SHE,K-CIRCULAR,Tops,Tops,Tops,Top,datathon/images/2023_57031169_01.jpg,[4479],"[1.1311445e-03 2.7895110e+00 3.0688229e-01 ... 2.1014570e-01 1.9010600e-01
 1.7413647e+00]"
57071167-05,05,CRUDO,WHITE,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2023_57071167_05.jpg,"[5120, 6606]",[0.2273811  0.28238237 0.46388274 ... 0.14489026 0.35559142 0.65063506]
57013813-05,05,CRUDO,WHITE,Female,Adult,SHE,P-PLANA,Tops,Shirts,Shirt,Blouse,datathon/images/2023_57013813_05.jpg,[3618],[0.06214813 1.5679127  0.08075918 ... 0.33572575 0.5024157  0.69124687]
57034769-05,05,CRUDO,WHITE,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Scarf,datathon/images/2023_57034769_05.jpg,[4602],[0.         0.22788802 0.04233753 ... 0.21257494 0.30976418 0.15416266]
57055790-96,96,GRIS OSCURO VIGORE,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Beanie,datathon/images/2023_57055790_96.jpg,[5945],[0.1439268  0.02859445 0.05248326 ... 0.12936075 0.03917733 0.54536116]
57063809-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57063809_99.jpg,"[6256, 4692, 5929]",[0.01062704 3.6000886  0.22711085 ... 0.01726277 0.69370866 0.48756903]
57073811-99,99,NEGRO,GREY,Female,Adult,SHE,K-CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,datathon/images/2023_57073811_99.jpg,[6678],[0.22799522 1.0685686  0.16096269 ... 0.17565285 0.19405204 0.7235432 ]
57071173-99,99,NEGRO,GREY,Female,Adult,SHE,P-PLANA,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,datathon/images/2023_57071173_99.jpg,"[4483, 6610]",[0.01490191 0.2157891  0.19334958 ... 0.1179283  1.0580251  0.5192098 ]
57065793-81,81,ROSA PASTEL,PINK,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57065793_81.jpg,[6372],[0.02829224 2.123699   0.01465595 ... 0.8800739  0.17098404 0.48343238]
57035981-91,91,GRIS CLARO VIGORE,GREY,Female,Adult,SHE,P-PLANA,Bottoms,Trousers & leggings,Trousers,Trousers,datathon/images/2023_57035981_91.jpg,"[6074, 4686, 7707, 7349]",[0.59156483 1.0230521  0.07170859 ... 0.40444317 0.33826122 0.5749601 ]
57084035-56,56,NAVY,BLUE,Female,Adult,SHE,T-TRICOT,Home,Swim and intimate,Intimate,Pyjiama Sweater,datathon/images/2023_57084035_56.jpg,"[7085, 7497]",[0.01952271 2.3475966  0.14262632 ... 0.3767744  0.24844176 1.1050134 ]
57084037-91,91,GRIS CLARO VIGORE,GREY,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2023_57084037_91.jpg,"[7086, 6758]",[0.01231055 3.6008508  0.23168813 ... 0.3704724  0.01716133 2.6691253 ]
57077754-99,99,NEGRO,GREY,Female,Adult,SHE,C-COMPLEMENTOS,"Accesories, Swim and Intimate",Accessories,Wallets & cases,Purse,datathon/images/2023_57077754_99.jpg,[6917],[0.00300343 0.17381333 0.02261216 ... 0.01011409 1.0678344  0.37588662]
57007773-99,99,NEGRO,GREY,Female,Adult,SHE,T-TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,datathon/images/2023_57007773_99.jpg,[3260],[0.00709939 2.3248367  0.04322979 ... 0.17918992 0.05499533 0.666449  ]
57009119-OR,OR,ORO,WHITE,Female,Adult,SHE,K-CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,datathon/images/2023_57009119_OR.jpg,[3338],[0.00964927 3.8595352  0.08113747 ... 0.40025675 0.00608043 0.5544241 ]
